message_id,timestamp,channel,label,scam_type,language,message_text_original,message_text_english,message_text_roman,sender_type,contains_url,urgency_words,threat_words,financial_keywords,confidence,annotator_id,notes,scam_indicators,target_entity,risk_severity
ISDD_EMAIL_01699,2026-05-12T10:12:00Z,WHATSAPP,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (11) [v1699],I will meet you this evening. OK? (11) [v1699],Mi tumhala sandhyakali bhetu. (11),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00271,2026-05-12T10:12:00Z,SMS,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (27) [v271]","Mom, I reached the hostel. Will call in an hour. (27) [v271]","Maa, hostel pahunch gaya. (27)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00462,2026-05-12T10:32:00Z,WHATSAPP,1,FAKE_JOB_OFFER,english,"Work from home! Earn ₹10,000 per day. No experience. Register: http://training-only.invalid/pay [v462]","Work from home! Earn ₹10,000 per day. No experience. Register: http://training-only.invalid/pay [v462]","WFH earn Rs 10,000/day. Register: http://training-only.invalid/pay",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_SMS_00263,2026-05-12T10:25:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके Axis खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://demo-scam-lab.invalid/kyc [v263],Suspicious transaction in your Axis account. Verify immediately: http://demo-scam-lab.invalid/kyc [v263],Axis khate me sandigdh len den. Turant verify: http://demo-scam-lab.invalid/kyc,unknown,True,False,False,True,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,Axis_BANK,critical
ISDD_SMS_01385,2026-05-12T10:00:00Z,SMS,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (41) [v1385],I will meet you this evening. OK? (41) [v1385],Mi tumhala sandhyakali bhetu. (41),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00135,2026-05-12T10:36:00Z,SMS,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (41) [v135],I will meet you this evening. OK? (41) [v135],Mi tumhala sandhyakali bhetu. (41),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01485,2026-05-12T10:16:00Z,WHATSAPP,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (41) [v1485],I will meet you this evening. OK? (41) [v1485],Mi tumhala sandhyakali bhetu. (41),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00768,2026-05-12T10:27:00Z,WHATSAPP,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (24) [v768],Meeting tomorrow at 3 PM. Will you come? (24) [v768],Naalai meeting 3 mani (24),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00509,2026-05-12T10:28:00Z,WHATSAPP,0,,telugu,రేపు లంచ్ కలుద్దామా? (15) [v509],Shall we meet for lunch tomorrow? (15) [v509],Repu lunch kaluddama (15),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00360,2026-05-12T10:07:00Z,WHATSAPP,1,UPI_FRAUD,english,Alert: Google Pay payment failed. Re-verify UPI at http://sample-fraud.invalid/claim [v360],Alert: Google Pay payment failed. Re-verify UPI at http://sample-fraud.invalid/claim [v360],Alert: Google Pay payment failed. Re-verify at http://sample-fraud.invalid/claim,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,GOOGLE_PAY,high
ISDD_WHATSAPP_01877,2026-05-12T10:32:00Z,WHATSAPP,1,FAKE_JOB_OFFER,english,"Work from home! Earn ₹10,000 per day. No experience. Register: http://training-only.invalid/pay [v1877]","Work from home! Earn ₹10,000 per day. No experience. Register: http://training-only.invalid/pay [v1877]","WFH earn Rs 10,000/day. Register: http://training-only.invalid/pay",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_SMS_01566,2026-05-12T10:18:00Z,SMS,1,KYC_FRAUD,hinglish,"Dear user, KYC pending for bank account. Complete on http://demo-scam-lab.invalid/kyc before midnight.","Dear user, KYC pending for bank account. Complete on http://demo-scam-lab.invalid/kyc before midnight.",KYC pending. Complete on http://demo-scam-lab.invalid/kyc before midnight,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_WHATSAPP_01446,2026-05-12T10:00:00Z,EMAIL,0,,english,Your order #48291 has been delivered. Thank you for shopping. (2) [v1446],Your order #48291 has been delivered. (2) [v1446],Order delivered thank you (2),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00349,2026-05-12T10:27:00Z,WHATSAPP,1,UPI_FRAUD,marathi,तुमचे WhatsApp Pay खाते ब्लॉक झाले. लगेच लिंक उघडा: http://demo-scam-lab.invalid/kyc [v349],Your WhatsApp Pay account is blocked. Open link immediately: http://demo-scam-lab.invalid/kyc [v349],Tumche WhatsApp Pay khate block zale. Lagech link ughda: http://demo-scam-lab.invalid/kyc,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,WHATSAPP_PAY,high
ISDD_SMS_01495,2026-05-12T10:27:00Z,SMS,1,UPI_FRAUD,english,Alert: PhonePe payment failed. Re-verify UPI at http://example-training.invalid/verify [v1495],Alert: PhonePe payment failed. Re-verify UPI at http://example-training.invalid/verify [v1495],Alert: PhonePe payment failed. Re-verify at http://example-training.invalid/verify,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PHONEPE,high
ISDD_SMS_00374,2026-05-12T10:04:00Z,EMAIL,0,,hindi,"नमस्ते, कल मीटिंग 2 बजे है। कृपया आ जाइए। (30) [v374]","Hi, meeting tomorrow at 2 PM. Please come. (30) [v374]","Namaste, kal meeting 2 baje hai. (30)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_01241,2026-05-12T10:19:00Z,SMS,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (47) [v1241]","Mom, I reached the hostel. Will call in an hour. (47) [v1241]","Maa, hostel pahunch gaya. (47)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00929,2026-05-12T10:27:00Z,SMS,1,UPI_FRAUD,english,Alert: PhonePe payment failed. Re-verify UPI at http://example-training.invalid/verify [v929],Alert: PhonePe payment failed. Re-verify UPI at http://example-training.invalid/verify [v929],Alert: PhonePe payment failed. Re-verify at http://example-training.invalid/verify,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PHONEPE,high
ISDD_SMS_01461,2026-05-12T10:33:00Z,WHATSAPP,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (17) [v1461]","Mom, I reached the hostel. Will call in an hour. (17) [v1461]","Maa, hostel pahunch gaya. (17)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_01742,2026-05-12T10:14:00Z,WHATSAPP,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (4) [v1742],Meeting tomorrow at 3 PM. Will you come? (4) [v1742],Naalai meeting 3 mani (4),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00741,2026-05-12T10:10:00Z,WHATSAPP,1,FAKE_JOB_OFFER,english,"Work from home! Earn ₹10,000 per day. No experience. Register: http://example-training.invalid/verify [v741]","Work from home! Earn ₹10,000 per day. No experience. Register: http://example-training.invalid/verify [v741]","WFH earn Rs 10,000/day. Register: http://example-training.invalid/verify",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_SMS_00832,2026-05-12T10:41:00Z,EMAIL,0,,marathi,तुझा प्रोजेक्ट मी पाहिला. छान आहे! (38) [v832],I saw your project. It looks great! (38) [v832],Tujha project changla aahe (38),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01942,2026-05-12T10:15:00Z,EMAIL,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (4) [v1942],Meeting tomorrow at 3 PM. Will you come? (4) [v1942],Naalai meeting 3 mani (4),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00039,2026-05-12T10:49:00Z,WHATSAPP,0,,english,OK see you [v39],OK see you [v39],OK see you,personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00239,2026-05-12T10:06:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके ICICI खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://training-only.invalid/pay [v239],Suspicious transaction in your ICICI account. Verify immediately: http://training-only.invalid/pay [v239],ICICI khate me sandigdh len den. Turant verify: http://training-only.invalid/pay,unknown,True,False,False,False,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,ICICI_BANK,critical
ISDD_WHATSAPP_00538,2026-05-12T10:22:00Z,WHATSAPP,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (44) [v538],Meeting tomorrow at 3 PM. Will you come? (44) [v538],Naalai meeting 3 mani (44),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01945,2026-05-12T10:40:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके HDFC खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://isdd-synthetic.invalid/update [v1945],Suspicious transaction in your HDFC account. Verify immediately: http://isdd-synthetic.invalid/update [v1945],HDFC khate me sandigdh len den. Turant verify: http://isdd-synthetic.invalid/update,unknown,True,False,False,False,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,HDFC_BANK,critical
ISDD_SMS_00308,2026-05-12T10:54:00Z,SMS,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (14) [v308],Meeting tomorrow at 3 PM. Will you come? (14) [v308],Naalai meeting 3 mani (14),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01561,2026-05-12T10:18:00Z,SMS,1,KYC_FRAUD,hinglish,"Dear user, KYC pending for bank account. Complete on http://demo-scam-lab.invalid/kyc before midnight.","Dear user, KYC pending for bank account. Complete on http://demo-scam-lab.invalid/kyc before midnight.",KYC pending. Complete on http://demo-scam-lab.invalid/kyc before midnight,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_00289,2026-05-12T10:23:00Z,WHATSAPP,1,UPI_FRAUD,hindi,आपका PhonePe अकाउंट सीमित हो गया। तुरंत सत्यापित करें: http://demo-scam-lab.invalid/kyc [v289],Your PhonePe account is limited. Verify immediately: http://demo-scam-lab.invalid/kyc [v289],Aapka PhonePe account seemit ho gaya. Turant satyapit karein: http://demo-scam-lab.invalid/kyc,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PHONEPE,high
ISDD_EMAIL_00990,2026-05-12T10:13:00Z,EMAIL,0,,english,Reminder: Team standup at 10 AM in Room 204. (46) [v990],Reminder: Team standup at 10 AM in Room 204. (46) [v990],Standup 10 AM room 204 (46),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_01603,2026-05-12T10:25:00Z,SMS,0,,telugu,రేపు లంచ్ కలుద్దామా? (15) [v1603],Shall we meet for lunch tomorrow? (15) [v1603],Repu lunch kaluddama (15),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00115,2026-05-12T10:58:00Z,SMS,1,KYC_FRAUD,hindi,आपका आधार KYC अनिवार्य है है। अपडेट करें: http://example-training.invalid/verify [v115],Your Aadhar KYC अनिवार्य है. Update: http://example-training.invalid/verify [v115],Aapka Aadhar KYC अनिवार्य है hai. Update karein: http://example-training.invalid/verify,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_EMAIL_00515,2026-05-12T10:19:00Z,SMS,1,BANK_IMPERSONATION,hindi,ICICI Alert: Unusual activity. Verify account: http://demo-scam-lab.invalid/kyc [v515],ICICI Alert: Unusual activity. Verify account: http://demo-scam-lab.invalid/kyc [v515],ICICI alert verify: http://demo-scam-lab.invalid/kyc,unknown,True,False,False,True,0.94,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|account_threat|suspicious_link,ICICI_BANK,high
ISDD_SMS_00952,2026-05-12T10:56:00Z,SMS,1,KYC_FRAUD,hindi,आपका आधार KYC expire हो रहा है है। अपडेट करें: http://isdd-synthetic.invalid/update [v952],Your Aadhar KYC expire हो रहा है. Update: http://isdd-synthetic.invalid/update [v952],Aapka Aadhar KYC expire हो रहा है hai. Update karein: http://isdd-synthetic.invalid/update,unknown,True,False,True,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_01926,2026-05-12T10:56:00Z,WHATSAPP,1,LOTTERY_PRIZE_SCAM,hinglish,"Amazon raffle winner! ₹25,000 prize. Click http://isdd-synthetic.invalid/update to redeem.","Amazon raffle winner! ₹25,000 prize. Click http://isdd-synthetic.invalid/update to redeem.","Amazon raffle winner Rs 25,000. Click http://isdd-synthetic.invalid/update",unknown,True,False,False,False,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_EMAIL_01729,2026-05-12T10:38:00Z,SMS,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (41) [v1729],I will meet you this evening. OK? (41) [v1729],Mi tumhala sandhyakali bhetu. (41),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_00420,2026-05-12T10:06:00Z,SMS,0,,english,Reminder: Team standup at 10 AM in Room 204. (26) [v420],Reminder: Team standup at 10 AM in Room 204. (26) [v420],Standup 10 AM room 204 (26),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00602,2026-05-12T10:55:00Z,SMS,1,UPI_FRAUD,hinglish,URGENT: Your Paytm UPI is blocked. Update now http://demo-scam-lab.invalid/kyc else account close.,URGENT: Your Paytm UPI is blocked. Update now http://demo-scam-lab.invalid/kyc else account close.,URGENT: Your Paytm UPI blocked. Update now http://demo-scam-lab.invalid/kyc,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PAYTM,high
ISDD_SMS_00817,2026-05-12T10:15:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके SBI खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://example-training.invalid/verify [v817],Suspicious transaction in your SBI account. Verify immediately: http://example-training.invalid/verify [v817],SBI khate me sandigdh len den. Turant verify: http://example-training.invalid/verify,unknown,True,False,False,False,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,SBI_BANK,critical
ISDD_WHATSAPP_00041,2026-05-12T10:17:00Z,WHATSAPP,0,,hindi,ठीक है [v41],OK [v41],Theek hai,personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01846,2026-05-12T10:49:00Z,SMS,1,KYC_FRAUD,hinglish,"Dear user, KYC pending for bank account. Complete on http://isdd-synthetic.invalid/update before midnight.","Dear user, KYC pending for bank account. Complete on http://isdd-synthetic.invalid/update before midnight.",KYC pending. Complete on http://isdd-synthetic.invalid/update before midnight,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_WHATSAPP_00453,2026-05-12T10:55:00Z,WHATSAPP,1,FAKE_JOB_OFFER,english,"Work from home! Earn ₹5,00,000 per day. No experience. Register: http://example-training.invalid/verify [v453]","Work from home! Earn ₹5,00,000 per day. No experience. Register: http://example-training.invalid/verify [v453]","WFH earn Rs 5,00,000/day. Register: http://example-training.invalid/verify",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_SMS_00124,2026-05-12T10:35:00Z,EMAIL,0,,hindi,"नमस्ते, कल मीटिंग 2 बजे है। कृपया आ जाइए। (30) [v124]","Hi, meeting tomorrow at 2 PM. Please come. (30) [v124]","Namaste, kal meeting 2 baje hai. (30)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01154,2026-05-12T10:40:00Z,SMS,1,UPI_FRAUD,hindi,आपका BHIM UPI अकाउंट सीमित हो गया। तुरंत सत्यापित करें: http://sample-fraud.invalid/claim [v1154],Your BHIM UPI account is limited. Verify immediately: http://sample-fraud.invalid/claim [v1154],Aapka BHIM UPI account seemit ho gaya. Turant satyapit karein: http://sample-fraud.invalid/claim,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,BHIM_UPI,high
ISDD_SMS_01146,2026-05-12T10:56:00Z,SMS,0,,english,Your order #48291 has been delivered. Thank you for shopping. (2) [v1146],Your order #48291 has been delivered. (2) [v1146],Order delivered thank you (2),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01440,2026-05-12T10:08:00Z,WHATSAPP,0,,english,Reminder: Team standup at 10 AM in Room 204. (46) [v1440],Reminder: Team standup at 10 AM in Room 204. (46) [v1440],Standup 10 AM room 204 (46),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01585,2026-05-12T10:17:00Z,WHATSAPP,0,,hindi,ठीक है [v1585],OK [v1585],Theek hai,personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01725,2026-05-12T10:27:00Z,SMS,1,UPI_FRAUD,hinglish,URGENT: Your Google Pay UPI is blocked. Update now http://sample-fraud.invalid/claim else account close.,URGENT: Your Google Pay UPI is blocked. Update now http://sample-fraud.invalid/claim else account close.,URGENT: Your Google Pay UPI blocked. Update now http://sample-fraud.invalid/claim,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,GOOGLE_PAY,high
ISDD_SMS_00786,2026-05-12T10:43:00Z,WHATSAPP,1,LOTTERY_PRIZE_SCAM,hinglish,"Amazon raffle winner! ₹1,00,000 prize. Click http://example-training.invalid/verify to redeem.","Amazon raffle winner! ₹1,00,000 prize. Click http://example-training.invalid/verify to redeem.","Amazon raffle winner Rs 1,00,000. Click http://example-training.invalid/verify",unknown,True,False,False,False,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_SMS_01109,2026-05-12T10:24:00Z,EMAIL,0,,telugu,రేపు లంచ్ కలుద్దామా? (15) [v1109],Shall we meet for lunch tomorrow? (15) [v1109],Repu lunch kaluddama (15),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01400,2026-05-12T10:06:00Z,WHATSAPP,0,,english,Reminder: Team standup at 10 AM in Room 204. (6) [v1400],Reminder: Team standup at 10 AM in Room 204. (6) [v1400],Standup 10 AM room 204 (6),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01989,2026-05-12T10:22:00Z,SMS,1,UPI_FRAUD,hindi,आपका PhonePe अकाउंट सीमित हो गया। तुरंत सत्यापित करें: http://isdd-synthetic.invalid/update [v1989],Your PhonePe account is limited. Verify immediately: http://isdd-synthetic.invalid/update [v1989],Aapka PhonePe account seemit ho gaya. Turant satyapit karein: http://isdd-synthetic.invalid/update,unknown,True,False,False,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PHONEPE,high
ISDD_EMAIL_00071,2026-05-12T10:32:00Z,WHATSAPP,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (27) [v71]","Mom, I reached the hostel. Will call in an hour. (27) [v71]","Maa, hostel pahunch gaya. (27)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01349,2026-05-12T10:00:00Z,SMS,1,LOTTERY_PRIZE_SCAM,hinglish,Amazon raffle winner! ₹50 Lakh prize. Click http://sample-fraud.invalid/claim to redeem.,Amazon raffle winner! ₹50 Lakh prize. Click http://sample-fraud.invalid/claim to redeem.,Amazon raffle winner Rs 50 Lakh. Click http://sample-fraud.invalid/claim,unknown,True,False,False,False,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_WHATSAPP_01555,2026-05-12T10:23:00Z,WHATSAPP,0,,english,Vikram [v1555],Vikram [v1555],Vikram,personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00453,2026-05-12T10:48:00Z,SMS,0,,english,OTP for login to your trading app is 839201. Do not share with anyone. (9) [v453],OTP for login is 839201. Do not share. (9) [v453],OTP 839201 do not share (9),personal,False,False,False,True,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01631,2026-05-12T10:45:00Z,EMAIL,1,LOTTERY_PRIZE_SCAM,hinglish,Amazon raffle winner! ₹50 Lakh prize. Click http://demo-scam-lab.invalid/kyc to redeem.,Amazon raffle winner! ₹50 Lakh prize. Click http://demo-scam-lab.invalid/kyc to redeem.,Amazon raffle winner Rs 50 Lakh. Click http://demo-scam-lab.invalid/kyc,unknown,True,False,False,True,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_EMAIL_00547,2026-05-12T10:56:00Z,EMAIL,1,BANK_IMPERSONATION,hinglish,Axis Alert: Unusual activity. Verify account: http://sample-fraud.invalid/claim [v547],Axis Alert: Unusual activity. Verify account: http://sample-fraud.invalid/claim [v547],Axis alert verify: http://sample-fraud.invalid/claim,unknown,True,False,False,True,0.94,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|account_threat|suspicious_link,Axis_BANK,high
ISDD_SMS_00488,2026-05-12T10:01:00Z,WHATSAPP,1,LOTTERY_PRIZE_SCAM,english,"Congratulations! You won ₹1,00,000 in lucky draw. Claim: http://example-training.invalid/verify [v488]","Congratulations! You won ₹1,00,000 in lucky draw. Claim: http://example-training.invalid/verify [v488]","You won Rs 1,00,000. Claim: http://example-training.invalid/verify",unknown,True,False,False,False,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_WHATSAPP_00476,2026-05-12T10:30:00Z,WHATSAPP,0,,english,Your order #48291 has been delivered. Thank you for shopping. (32) [v476],Your order #48291 has been delivered. (32) [v476],Order delivered thank you (32),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01684,2026-05-12T10:09:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके Axis खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://training-only.invalid/pay [v1684],Suspicious transaction in your Axis account. Verify immediately: http://training-only.invalid/pay [v1684],Axis khate me sandigdh len den. Turant verify: http://training-only.invalid/pay,unknown,True,False,False,False,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,Axis_BANK,critical
ISDD_EMAIL_01335,2026-05-12T10:27:00Z,EMAIL,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (41) [v1335],I will meet you this evening. OK? (41) [v1335],Mi tumhala sandhyakali bhetu. (41),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00371,2026-05-12T10:36:00Z,WHATSAPP,1,UPI_FRAUD,english,Alert: Paytm payment failed. Re-verify UPI at http://isdd-synthetic.invalid/update [v371],Alert: Paytm payment failed. Re-verify UPI at http://isdd-synthetic.invalid/update [v371],Alert: Paytm payment failed. Re-verify at http://isdd-synthetic.invalid/update,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PAYTM,high
ISDD_SMS_00352,2026-05-12T10:16:00Z,SMS,1,UPI_FRAUD,marathi,तुमचे WhatsApp Pay खाते ब्लॉक झाले. लगेच लिंक उघडा: http://training-only.invalid/pay [v352],Your WhatsApp Pay account is blocked. Open link immediately: http://training-only.invalid/pay [v352],Tumche WhatsApp Pay khate block zale. Lagech link ughda: http://training-only.invalid/pay,unknown,True,True,True,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,WHATSAPP_PAY,high
ISDD_EMAIL_00993,2026-05-12T10:48:00Z,EMAIL,0,,english,OTP for login to your trading app is 839201. Do not share with anyone. (49) [v993],OTP for login is 839201. Do not share. (49) [v993],OTP 839201 do not share (49),personal,False,False,False,True,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
